id,text,rating,title,likes,date_published,name,number_of_review,country_code,text_clean
6890ad3f2679ed962d790633,"Do not use
Not made for Sweden 
The 14 days return policy starts when package is left at the postombud not when picked up, even if you were never informed or on vacation or you're sick home. They dont understand that the package is not delivered home but needs to be picked up in Sweden.

The Customer Service cannot help 
Its a scam",1,Do not use -,0,2025-08-04 14:53:20+00:00,Sonia,7,SE,"do not use
not made for sweden 
the 14 days return policy starts when package is left at the postombud not when picked up, even if you were never informed or on vacation or you're sick home. they dont understand that the package is not delivered home but needs to be picked up in sweden.

the customer service cannot help 
its a scam"
6890972f04a4ee6323bccb6a,"I have been wearing designer trainers for more than 20 years but they never get damaged, nothing happens with them they just worn out with the usage but if I bought from asos 1 nike pair got torn on the top, 2nd Nike pair's sole came apart, 3rd is not as good as it should be. Avoid buying designer stuffs from asos, they surely sell copy designer stuff, about asos.",1,Asos sells copy designer stuffs,0,2025-08-04 13:19:11+00:00,Charanjeet Rattan,2,GB,"i have been wearing designer trainers for more than 20 years but they never get damaged, nothing happens with them they just worn out with the usage but if i bought from asos 1 nike pair got torn on the top, 2nd nike pair's sole came apart, 3rd is not as good as it should be. avoid buying designer stuffs from asos, they surely sell copy designer stuff, about asos."
689096f72339d097b2a43491,"I have been trying to resolve an issue with ASOS for months, having contacted Customer Care multiple times without any real resolution.

I placed an order (no. 981613933) which I never collected, and which should have automatically been returned to ASOS, as per their own return policy. Despite this, ASOS has refused to issue my refund, claiming the parcel has not yet arrived at their warehouse — even though I never received or accepted it in the first place.

I followed their instructions and contacted the shipping carrier (UBsend), but I’ve had zero response from them. I then contacted ASOS again to explain the situation, only to be told they “can’t respond via email” and redirected back to their completely unhelpful automated help pages. I’m going in circles.

It is absolutely unacceptable for a company like ASOS to push the burden of a logistics failure onto the customer. I am being penalized for a parcel I never received, while ASOS refuses to take responsibility or even properly engage with the situation.

After months of emails and wasted time, I am still without a refund, and without any clear solution.

Avoid ordering from ASOS if you expect reliable customer service or accountability.",1,ASOS refuses refund for undelivered parcel and puts full responsibility on the customer,0,2025-08-04 13:18:15+00:00,Ana,1,PT,"i have been trying to resolve an issue with asos for months, having contacted customer care multiple times without any real resolution.

i placed an order (no. 981613933) which i never collected, and which should have automatically been returned to asos, as per their own return policy. despite this, asos has refused to issue my refund, claiming the parcel has not yet arrived at their warehouse — even though i never received or accepted it in the first place.

i followed their instructions and contacted the shipping carrier (ubsend), but i’ve had zero response from them. i then contacted asos again to explain the situation, only to be told they “can’t respond via email” and redirected back to their completely unhelpful automated help pages. i’m going in circles.

it is absolutely unacceptable for a company like asos to push the burden of a logistics failure onto the customer. i am being penalized for a parcel i never received, while asos refuses to take responsibility or even properly engage with the situation.

after months of emails and wasted time, i am still without a refund, and without any clear solution.

avoid ordering from asos if you expect reliable customer service or accountability."
6890812709cee49a149ccc69,"Why bother paying next day delivery if you are going to deliver whenever you please? This is the second consecutive order arriving 4 days later than it should and still not here! You get nowhere with customer service. They give you a chat reference number to contact them next day if you still have not received the item so they can “sort it out for you” the next day you contact them and it’s the same merry go round and they tell you you should wait 5 days until they can refund and replace. By that time it’s likely the products will be out of stock already… time wasters, customer service reading the same useless script over and over. No solution. After arguing for a while they agree to refund the shipping fee but coincidentally the chat connection started failing at their end and I got nothing!!! Fed up with their service and wasting my time ",1,Frustrating!!!,0,2025-08-04 11:45:11+00:00,Eleana Walton,20,GB,"why bother paying next day delivery if you are going to deliver whenever you please? this is the second consecutive order arriving 4 days later than it should and still not here! you get nowhere with customer service. they give you a chat reference number to contact them next day if you still have not received the item so they can “sort it out for you” the next day you contact them and it’s the same merry go round and they tell you you should wait 5 days until they can refund and replace. by that time it’s likely the products will be out of stock already… time wasters, customer service reading the same useless script over and over. no solution. after arguing for a while they agree to refund the shipping fee but coincidentally the chat connection started failing at their end and i got nothing!!! fed up with their service and wasting my time "
688fc87aa3fd7a1a3af6c5f3,"Absolute joke of a company. Some of the worst customer service I’ve ever experienced. Their “customer service” chat is unbearably slow and the “advisors” type like theyre 90 years old and never have a clue how to solve your issue. 

I ordered 3 bikinis from ASOS as of late and had issues with all three. Each time I’ve been on the chat I’ve spent over an hour (one being an hour and a half!!!!) speaking to these incompetent slow and careless “advisors”. The chat has terrible connection, it’s constantly reloading and disconnecting causing you to have to start again after spending 40 minutes talking to some lost employee. One of them just exited the chat (???) after I’ve gone over everything and waited 35 minutes for him to sort it. He asked me to hold on a second and then just closed the chat? 

Just now I’ve spent an HOUR AND A HALF speaking to the delightful and helpful Robin Jerick who when didn’t know what he was talking and then just closed the chat on me. Apparently when needing to return a used item back to ASOS due to poor quality you’re just mean to send it back to the warehouse and maybe they’ll accept it (again… ???) He left me with no solution and an hour and a half of my time wasted. I’m livid. So disrespectful and so frustrated. I’m tired of ASOS and their BS. Their crap clothing and bikinis that are ruined after 1 use (the audacity to charge the money they do!), terrible and dated chat and dim witted advisors. 

If you have an issue with your order, clear your schedule for the week. Oh, and they can take 15 minutes to reply but if you don’t type for 10 seconds youll get kicked out the chat! ",1,Customer service that provides to with confusion and a headache. ,0,2025-08-03 22:37:14+00:00,BA M,5,GB,"absolute joke of a company. some of the worst customer service i’ve ever experienced. their “customer service” chat is unbearably slow and the “advisors” type like theyre 90 years old and never have a clue how to solve your issue. 

i ordered 3 bikinis from asos as of late and had issues with all three. each time i’ve been on the chat i’ve spent over an hour (one being an hour and a half!!!!) speaking to these incompetent slow and careless “advisors”. the chat has terrible connection, it’s constantly reloading and disconnecting causing you to have to start again after spending 40 minutes talking to some lost employee. one of them just exited the chat (???) after i’ve gone over everything and waited 35 minutes for him to sort it. he asked me to hold on a second and then just closed the chat? 

just now i’ve spent an hour and a half speaking to the delightful and helpful robin jerick who when didn’t know what he was talking and then just closed the chat on me. apparently when needing to return a used item back to asos due to poor quality you’re just mean to send it back to the warehouse and maybe they’ll accept it (again… ???) he left me with no solution and an hour and a half of my time wasted. i’m livid. so disrespectful and so frustrated. i’m tired of asos and their bs. their crap clothing and bikinis that are ruined after 1 use (the audacity to charge the money they do!), terrible and dated chat and dim witted advisors. 

if you have an issue with your order, clear your schedule for the week. oh, and they can take 15 minutes to reply but if you don’t type for 10 seconds youll get kicked out the chat! "
688f397070ad6f6213e1426d,Never experienced such a consistent poor level of customer experience. I have been trying for over a month to return a partner brand item ordered through asos. First label didn't work and the second label provided by brand partner new balance has been stuck with useless UPS for weeks. Neither asos or new balance are willing to help both claiming it's the others responsibility. The asos customer experience feels like speaking to a bot. They don't actually understand what your issue is and offer zero help. Each time I ask for a contact to escalate my issue to a complaint I either get cut off or ignored. Will never shop at asos again truly awful.,1,AWFUL customer service ,0,2025-08-03 12:26:56+00:00,Zoe94,13,GB,never experienced such a consistent poor level of customer experience. i have been trying for over a month to return a partner brand item ordered through asos. first label didn't work and the second label provided by brand partner new balance has been stuck with useless ups for weeks. neither asos or new balance are willing to help both claiming it's the others responsibility. the asos customer experience feels like speaking to a bot. they don't actually understand what your issue is and offer zero help. each time i ask for a contact to escalate my issue to a complaint i either get cut off or ignored. will never shop at asos again truly awful.
688f2626c0b0a3a73ccf9a3a,I ordered trainers for my holiday at least 1.5weeks prior to my holiday. They still haven't arrived nearly a week later and customer service say they cant do anything about it until 7 working days from when they were meant to be delivered which will be after I leave to my holiday. Im very disappointed with the delivery time and the customer service. They said they can only help me from the 7th working day which is absolutely ridiculous. ,1,I ordered trainers for my holiday at…,0,2025-08-03 11:04:38+00:00,Y W,3,GB,i ordered trainers for my holiday at least 1.5weeks prior to my holiday. they still haven't arrived nearly a week later and customer service say they cant do anything about it until 7 working days from when they were meant to be delivered which will be after i leave to my holiday. im very disappointed with the delivery time and the customer service. they said they can only help me from the 7th working day which is absolutely ridiculous. 
688ecf5c3294330435fa98a5,"‏ very poor company to deal with one of the worst companies that does not care about customer requests. I ordered an order and it did not arrive on the specific date. Then they told me that it was customs and I should go and deal with myself when I asked to return the goods, they refused and told me that you should contact the shipping company and contact customs. This is poor surfers and very bad company. I do not advise anyone to deal with them as they only take money and don’t deliver that goods. there is customer service is bad and the stuff are rude.",1,‏ very poor company to deal with one of…,0,2025-08-03 04:54:20+00:00,Samah A.M.I,1,QA,"‏ very poor company to deal with one of the worst companies that does not care about customer requests. i ordered an order and it did not arrive on the specific date. then they told me that it was customs and i should go and deal with myself when i asked to return the goods, they refused and told me that you should contact the shipping company and contact customs. this is poor surfers and very bad company. i do not advise anyone to deal with them as they only take money and don’t deliver that goods. there is customer service is bad and the stuff are rude."
688e92c19ff9277eaf99e52b,"Ordered t-shirt size M,and got XXL😂my first and last order ",1,"Ordered t-shirt size M,and got XXL😂my…",0,2025-08-03 00:35:45+00:00,Lina Olytska,1,US,"ordered t-shirt size m,and got xxl😂my first and last order "
688e8d481a4782609a71db2b,"ASOS used to have an amazing customer care  team which justified the high ticket labels and earned my repeat and loyal business. Now their customer service is cold, unbending and heartless. Their treatment has completely put me off and they’ve lost my business. Whoever has taken over and ruined a once great company, is completely moronic and has no understanding of the value of what a true, loyal customer base can bring. I can no longer recommend them based on their shockingly poor service, and looking at the other reviews on here, it seems my point is justified. ",1,ASOS customer service is shocking!  ,0,2025-08-03 00:12:24+00:00,Consumer,3,GB,"asos used to have an amazing customer care  team which justified the high ticket labels and earned my repeat and loyal business. now their customer service is cold, unbending and heartless. their treatment has completely put me off and they’ve lost my business. whoever has taken over and ruined a once great company, is completely moronic and has no understanding of the value of what a true, loyal customer base can bring. i can no longer recommend them based on their shockingly poor service, and looking at the other reviews on here, it seems my point is justified. "
688e2376bdc27eda8ffda1b2,"Never known customer service to be so bad. Purchased a shirt from ASOS that didn’t fit when it arrived. There was a return label in the bag so I packaged it back up & took it to the post office with the return label they’d provided. At the post offIce the label wouldn’t scan so I took it to another post office… again, the label wouldn’t scan. I contacted ASOS customer service & they told me a replacement label will be sent to me the next day. A week later & still no replacement return label so I contact customer service again. I’m then told they have the replacement return label & they can email it to me immediately so basically, they had it all week but no one bothered to email it. I get the replacement label & to my shock, it’s for the wrong product. Again, I contact customer service to be told they’ll get me the correct replacement label this time & I will receive it in 1 day. I told them I was told 1 day before to get the first label & I had to chase it after a week because it never got sent to me & the agent absolutely reassured me I would receive it this time straight away. A week later… you guessed it… no return label has arrived in my inbox 🤣😂 I’ve emailed their customer service team twice as I can’t be bothered to sit on live chat for 1 hour & I’ve not received a single response to any of my emails. I’ve opened a case with my bank to hopefully get a full refund. I’m never using asos again & I would strongly suggest anyone who is reading this to avoid them at all cost! This is the problem when a company out sources their customer service over seas to countries like Indian & Pakistan because it’s cheap labour compared to having a UK based customer service team. ",1,Avoid them… customer service is horrendous,0,2025-08-02 16:40:54+00:00,Anonymous,13,GB,"never known customer service to be so bad. purchased a shirt from asos that didn’t fit when it arrived. there was a return label in the bag so i packaged it back up & took it to the post office with the return label they’d provided. at the post office the label wouldn’t scan so i took it to another post office… again, the label wouldn’t scan. i contacted asos customer service & they told me a replacement label will be sent to me the next day. a week later & still no replacement return label so i contact customer service again. i’m then told they have the replacement return label & they can email it to me immediately so basically, they had it all week but no one bothered to email it. i get the replacement label & to my shock, it’s for the wrong product. again, i contact customer service to be told they’ll get me the correct replacement label this time & i will receive it in 1 day. i told them i was told 1 day before to get the first label & i had to chase it after a week because it never got sent to me & the agent absolutely reassured me i would receive it this time straight away. a week later… you guessed it… no return label has arrived in my inbox 🤣😂 i’ve emailed their customer service team twice as i can’t be bothered to sit on live chat for 1 hour & i’ve not received a single response to any of my emails. i’ve opened a case with my bank to hopefully get a full refund. i’m never using asos again & i would strongly suggest anyone who is reading this to avoid them at all cost! this is the problem when a company out sources their customer service over seas to countries like indian & pakistan because it’s cheap labour compared to having a uk based customer service team. "
688e132c7500e77fb404f948,"You can make returns within 28 days, but you have to register the return before 14 days. Of course checking the terms and conditions is your own responsibility, but being used to more flexibility when trying to return on day 15 without having registered it before day 14 seems like crazy, customer service also did not help. ",1,You canNOT make returns within 28 days,0,2025-08-02 15:31:24+00:00,Julia vO,5,NL,"you can make returns within 28 days, but you have to register the return before 14 days. of course checking the terms and conditions is your own responsibility, but being used to more flexibility when trying to return on day 15 without having registered it before day 14 seems like crazy, customer service also did not help. "
688d278015c1972dc17df6e3,"Really bad company and customer service. They owe me around 500$ (they took the clothes I returned IN TIME and not final sale) and never refund me after multiple emails and calls. + if you’re from Canada, you have to pay 100$+ customs for every delivery. ",1,Really bad company and customer service,0,2025-08-01 22:45:52+00:00,Genevieve Vinet,1,CA,"really bad company and customer service. they owe me around 500$ (they took the clothes i returned in time and not final sale) and never refund me after multiple emails and calls. + if you’re from canada, you have to pay 100$+ customs for every delivery. "
688cd82531e321086fe38e10,"Absolutely shocking experience. I paid for next day delivery and a week later I still have no parcel, no update, and no refund.

I contacted ASOS customer service and was told an “investigation” had been raised — fine, I waited the two days they asked for. Nothing happened. No email. No follow-up. No resolution. So I reached out again, and guess what? They hadn’t even raised the investigation properly. Their solution? Start the clock again and ask me to wait another two working days.

When I said enough is enough and asked for my money back, they flat-out refused. I spoke to two different agents and a “manager” — none of whom had the authority to refund me, apparently. I’m now being told to wait indefinitely for an invisible “escalations team” who don’t speak to customers and have no defined response time. Total joke.

I’ve paid for a product I never received, and ASOS is just shrugging and stalling. This isn’t just bad service — it’s bordering on fraudulent. They’ve taken my money, failed to deliver, and are refusing to give it back.

Avoid ASOS like the plague unless you enjoy being ignored, lied to, and fobbed off by customer service reps reading off a script. I’m reporting them to RetailADR and will never order from them again.",1,"ASOS Took My Money, Didn’t Deliver My Order, and Refused to Refund Me",0,2025-08-01 17:07:17+00:00,Matt,4,GB,"absolutely shocking experience. i paid for next day delivery and a week later i still have no parcel, no update, and no refund.

i contacted asos customer service and was told an “investigation” had been raised — fine, i waited the two days they asked for. nothing happened. no email. no follow-up. no resolution. so i reached out again, and guess what? they hadn’t even raised the investigation properly. their solution? start the clock again and ask me to wait another two working days.

when i said enough is enough and asked for my money back, they flat-out refused. i spoke to two different agents and a “manager” — none of whom had the authority to refund me, apparently. i’m now being told to wait indefinitely for an invisible “escalations team” who don’t speak to customers and have no defined response time. total joke.

i’ve paid for a product i never received, and asos is just shrugging and stalling. this isn’t just bad service — it’s bordering on fraudulent. they’ve taken my money, failed to deliver, and are refusing to give it back.

avoid asos like the plague unless you enjoy being ignored, lied to, and fobbed off by customer service reps reading off a script. i’m reporting them to retailadr and will never order from them again."
688cba070c4bb7afde3971e8,"I never write a review, but this situation sadly asks for it. Maybe people will read it and not buy things from ASOS. 

I ordered something at ASOS. The delivery company did not deliver it to my address, and the package was lost for a long time. In the meantime, I spoke with ASOS, and they said they would start an investigation and get me my money back. For a while, I never heard from them again. About a month later, I eventually received the package from someone who said she was the realtor from one of the vacant apartments, and she found it on the balcony of this house. The delivery company just threw the package on the balcony instead of delivering it to my house.

Before I could even speak to someone at customer care, the chat started over again three times. All these times, I was in the middle of a conversation. The last time I finally had a conversation, which eventually lasted 1,5 hours because they replied in bad English and very slowly, which resulted in the answer: ""We can not help you any further because the time window of the return policy had been surpassed"". I said that the time window does not apply in a situation where you did not receive the package in time, but the only answer I got, multiple times, was that they couldn't help me any further. 

At this point, I am stuck with a package filled with clothes that I sadly do not fit, or are of poor quality, and I will not get my money back, even though I am not at fault in this situation. They also did not investigate the situation any further or submit a request for reimbursement of costs to the delivery company. They just DO NOT help you. They make you wait an extremely long time, act as if they don't understand, and do not care about the customer journey. ",1,"I never write a review, but ASOS...",0,2025-08-01 14:58:47+00:00,Kim,1,NL,"i never write a review, but this situation sadly asks for it. maybe people will read it and not buy things from asos. 

i ordered something at asos. the delivery company did not deliver it to my address, and the package was lost for a long time. in the meantime, i spoke with asos, and they said they would start an investigation and get me my money back. for a while, i never heard from them again. about a month later, i eventually received the package from someone who said she was the realtor from one of the vacant apartments, and she found it on the balcony of this house. the delivery company just threw the package on the balcony instead of delivering it to my house.

before i could even speak to someone at customer care, the chat started over again three times. all these times, i was in the middle of a conversation. the last time i finally had a conversation, which eventually lasted 1,5 hours because they replied in bad english and very slowly, which resulted in the answer: ""we can not help you any further because the time window of the return policy had been surpassed"". i said that the time window does not apply in a situation where you did not receive the package in time, but the only answer i got, multiple times, was that they couldn't help me any further. 

at this point, i am stuck with a package filled with clothes that i sadly do not fit, or are of poor quality, and i will not get my money back, even though i am not at fault in this situation. they also did not investigate the situation any further or submit a request for reimbursement of costs to the delivery company. they just do not help you. they make you wait an extremely long time, act as if they don't understand, and do not care about the customer journey. "
688ca2a0e72575296c4484cf,The support agent quickly found an issue with an order refund and resolved it on the spot.,5,Excellent Customer Service,0,2025-08-01 13:18:56+00:00,Nebojsa Vasic,28,GB,the support agent quickly found an issue with an order refund and resolved it on the spot.
688c9dc73d33b1fba413e942,"I returned an item to Asos. I did not receive a notification nor a refund.  A month later I started chasing myself.  I tried to log a complaint but was unable to do so.  Their website does not allow you to log it.  To be fair, the customer service person processed the refund but exited the chat even though I expressly asked to log a complaint.  It is not possible to log a complaint about the poor level of service. ",1,Impossible to log a complaint ,1,2025-08-01 12:58:15+00:00,Anne Masacorale,1,GB,"i returned an item to asos. i did not receive a notification nor a refund.  a month later i started chasing myself.  i tried to log a complaint but was unable to do so.  their website does not allow you to log it.  to be fair, the customer service person processed the refund but exited the chat even though i expressly asked to log a complaint.  it is not possible to log a complaint about the poor level of service. "
688be361210975d1e8b87839,"I was shopping often with ASOS. I good get , really good quality products. However last order is a mistery . Courier wasn’t able to deliver and I had find out about it from Shop application - not from courier. I thought it will be another attempt or it will be left in pick up point. But nothing happened. After 2 days waiting I contacted courier through chat , no response. I had contacted ASOS, online representative told me it take 2 working days and she asked me why I contacted them so late . After 3 working days I contacted ASOS and I heard that courier company is investigating and will know something at the end of the day. So if you order from ASOS make sure to include extra 2 weeks because parcel from them are vanishing and it’s take some working day to know what happened to them. I haven’t received anything updates during time waiting. ",1,Late deliveries ,0,2025-07-31 23:42:57+00:00,Yoanna Machowska,6,AU,"i was shopping often with asos. i good get , really good quality products. however last order is a mistery . courier wasn’t able to deliver and i had find out about it from shop application - not from courier. i thought it will be another attempt or it will be left in pick up point. but nothing happened. after 2 days waiting i contacted courier through chat , no response. i had contacted asos, online representative told me it take 2 working days and she asked me why i contacted them so late . after 3 working days i contacted asos and i heard that courier company is investigating and will know something at the end of the day. so if you order from asos make sure to include extra 2 weeks because parcel from them are vanishing and it’s take some working day to know what happened to them. i haven’t received anything updates during time waiting. "
688bdcc9e5724f149de557b1,"I stopped shopping here a few years ago and made the mistake of buying from them again. As soon as you place your order, you have 28 days from that day to return it. It doesn't matter when you receive it or what happens in-between that time. My order was 1-2 days past the timeframe due to an extreme illness. I spoke with Sabhar and Abhay who were both very unhelpful and completely unwilling to work with me. I literally couldn't leave my house due to illness. They didn't care. Now I have $300 worth of bad quality clothes that I won't wear. I'll NEVER shop here again and I recommend that you don't either.",1,Terrible quality and refund policy,0,2025-07-31 23:14:49+00:00,Katie K.,3,US,"i stopped shopping here a few years ago and made the mistake of buying from them again. as soon as you place your order, you have 28 days from that day to return it. it doesn't matter when you receive it or what happens in-between that time. my order was 1-2 days past the timeframe due to an extreme illness. i spoke with sabhar and abhay who were both very unhelpful and completely unwilling to work with me. i literally couldn't leave my house due to illness. they didn't care. now i have $300 worth of bad quality clothes that i won't wear. i'll never shop here again and i recommend that you don't either."
688bb06869e93978e31d36b8,"16 DAYS AND STILL WAITING FOR MY ORDER. TRY TO CONTACT CUSTOMER CARE, IN 55 MINUTES I GOT 5 PERSONS, AND JUST WAITING OR ""SOMETHING WENT WRONG"" AND GET DISCONECTED. TERRIBLE
FORGET ASOS.! NOT WORTH IT.  still NO ANSWER WHERE MY ORDER IS

",1,16 DAYS AND STILL WAITING FOR MY ORDER,0,2025-07-31 20:05:28+00:00,C.E Haye,2,NL,"16 days and still waiting for my order. try to contact customer care, in 55 minutes i got 5 persons, and just waiting or ""something went wrong"" and get disconected. terrible
forget asos.! not worth it.  still no answer where my order is

"
688b6d63a8db65250086a67a,"Ordered 2 sizes as more and more I have found Asos sizing debatable. Size 10 bit snug so was thankful I ordered a size 12 too which after trying size 10 knew the 12 would be perfect! But....Inside the size 12 packaging marked size 12 WAS A SIZE 14!! Sent both items back with a note about Asos error & made it quite clear NOT to deduct their £3.95 penalty from my refund and of course this was ignored! I have chatted with 5 different online Asos reps 3 of which just exited the chat!! I have escalated this to an outside resolution site....its not the £3.95 its the principal as I have been a 20 year Customer and also last week Asos closed my account as apparently I make too many returns CHARMING!! Shame Asos do not read their reviews or act upon them, shame on them!",1,Penalised my refund when they sent wrong size!!,1,2025-07-31 15:19:31+00:00,Su,50,GB,"ordered 2 sizes as more and more i have found asos sizing debatable. size 10 bit snug so was thankful i ordered a size 12 too which after trying size 10 knew the 12 would be perfect! but....inside the size 12 packaging marked size 12 was a size 14!! sent both items back with a note about asos error & made it quite clear not to deduct their £3.95 penalty from my refund and of course this was ignored! i have chatted with 5 different online asos reps 3 of which just exited the chat!! i have escalated this to an outside resolution site....its not the £3.95 its the principal as i have been a 20 year customer and also last week asos closed my account as apparently i make too many returns charming!! shame asos do not read their reviews or act upon them, shame on them!"
688b609a9108ff8ef5c2bd69,"Taylor was amazing ! 
Great service, I had some bad experiences with others (can’t remember names) this was a few weeks ago but she was fast and efficient and sorted my issue out - thanks again!",5,Taylor was amazing ,1,2025-07-31 14:24:58+00:00,Amber,1,GB,"taylor was amazing ! 
great service, i had some bad experiences with others (can’t remember names) this was a few weeks ago but she was fast and efficient and sorted my issue out - thanks again!"
688b5a6364457172460f0811,"31st July 2025
I'm still waiting on my order it's from 
14th July 
Hasn't moved  from 27th July  
First time ordering don't think I be using them again 
In Transit【GB】
Jul 27 2025 09:38 am  · GB",1,31st July 2025,0,2025-07-31 13:58:27+00:00,Sandra Mcalister,1,GB,"31st july 2025
i'm still waiting on my order it's from 
14th july 
hasn't moved  from 27th july  
first time ordering don't think i be using them again 
in transit【gb】
jul 27 2025 09:38 am  · gb"
688b3d9e00fbb16cbd2f6197,"I typed in ""mens vest"" as I want some normal vests for a holiday I'm going on soon. I've used this website before many times years ago, so I was optimistic I'd be sorted by the end of my experience. 

I could not find a normal mens vest because a load of images of (what appeared to be) men wearing crop tops, stringy see-through tops and women's net-style erotic vests... it seems ASOS is now catering for the minority ""quirky"" customers...... ",1,What has happened to this company? Seriously......,1,2025-07-31 11:55:42+00:00,Trevor,17,GB,"i typed in ""mens vest"" as i want some normal vests for a holiday i'm going on soon. i've used this website before many times years ago, so i was optimistic i'd be sorted by the end of my experience. 

i could not find a normal mens vest because a load of images of (what appeared to be) men wearing crop tops, stringy see-through tops and women's net-style erotic vests... it seems asos is now catering for the minority ""quirky"" customers...... "
688a6a11ce1eea1ebda98d4b,"Never had an issue with ASOS up until now. Placed an order without any promo codes as there was none available on that day. Visited the website a day later and noticed a new promo code which would have saved me €25 (on a €130 order). Contacted customer service and asked if I could have store credit as I had not even received the order yet. I was told that to get the benefit of the promo code, I’d have to return the original order in full and place a new one. What a waste of time, money, and carbon footprint. They’ve manufactured this policy to make it as inconvenient for customers as possible. Pretty shameful.",2,Customer Service leaves a lot to be desired,0,2025-07-30 20:53:05+00:00,Max MK,1,IE,"never had an issue with asos up until now. placed an order without any promo codes as there was none available on that day. visited the website a day later and noticed a new promo code which would have saved me €25 (on a €130 order). contacted customer service and asked if i could have store credit as i had not even received the order yet. i was told that to get the benefit of the promo code, i’d have to return the original order in full and place a new one. what a waste of time, money, and carbon footprint. they’ve manufactured this policy to make it as inconvenient for customers as possible. pretty shameful."
688a41a2ceba9518d236400a,"I wouldn’t even give one star if I could — but unfortunately, zero stars isn’t an option.
If you’re planning to become their customer, be prepared to get banned—even if you leave a ton of money there. Just for returning defective items or used clothing that they themselves sent you. I was a loyal customer for many years, but they simply threw me out without any explanation. Now no one from my large circle of friends and family will ever buy anything there again.",1,I wouldn’t even give one star if I…,2,2025-07-30 18:00:34+00:00,Anastasija Storozuka,2,GB,"i wouldn’t even give one star if i could — but unfortunately, zero stars isn’t an option.
if you’re planning to become their customer, be prepared to get banned—even if you leave a ton of money there. just for returning defective items or used clothing that they themselves sent you. i was a loyal customer for many years, but they simply threw me out without any explanation. now no one from my large circle of friends and family will ever buy anything there again."
688a3213f7dfb7993bb6e415,"Carrier lost my return package and even when I had the proof of postage from the carrier, ASOS customer service didn’t accept the return. Now I have to pay for a product that is lost. The worst customer service ever and returning items impossible.",1,Customer service doesn’t accept proof of postage,0,2025-07-30 16:54:12+00:00,Siiri,3,FI,"carrier lost my return package and even when i had the proof of postage from the carrier, asos customer service didn’t accept the return. now i have to pay for a product that is lost. the worst customer service ever and returning items impossible."
688a2b4b87fd280ae8496aa5,"Asos is so bad now. Used for years and the last couple of times I have ordered large orders, I have sent nearly all of it back. Sizing and quality terrible. This latest time, I got my order to see it had been shipped by different third party retailers? Fine except even though you pay Asos you have to send it all back separately, to NOT Asos. Got some of it mixed up and now £120 of 2 dresses is on it's way to the wrong place and Asos cannot give any information on who to contact to get them back. All times I said I want to formally complain, the agent leaves the chat. I have pictures. waste of £120 and time. Truly never again cheers Asos",2,Asos is so bad now,1,2025-07-30 16:25:15+00:00,emma,13,GB,"asos is so bad now. used for years and the last couple of times i have ordered large orders, i have sent nearly all of it back. sizing and quality terrible. this latest time, i got my order to see it had been shipped by different third party retailers? fine except even though you pay asos you have to send it all back separately, to not asos. got some of it mixed up and now £120 of 2 dresses is on it's way to the wrong place and asos cannot give any information on who to contact to get them back. all times i said i want to formally complain, the agent leaves the chat. i have pictures. waste of £120 and time. truly never again cheers asos"
688a188a971b3589c4945f93,Rebound system for returns in Ireland doesn’t work.  ,1,Rebound system for returns in Ireland…,0,2025-07-30 15:05:14+00:00,rebecca nic ionmhain,3,IE,rebound system for returns in ireland doesn’t work.  
688a02fb7b9f42470e6c2c8e,"I would give no stars if I could. Trying desperately to return an item but it doesn’t recognise my order number. I’ve contacted them now on 3 occasions, each time taking at least half an hour to then be cut off ",1,I would give no stars if I could,0,2025-07-30 13:33:15+00:00,Jenny Whiteside,9,GB,"i would give no stars if i could. trying desperately to return an item but it doesn’t recognise my order number. i’ve contacted them now on 3 occasions, each time taking at least half an hour to then be cut off "
6889f84c89ce4b31233e3f70,"If there was ever an option for zero star. ASOS deserves it.
I ordered 3 denim tops. 2 of the same design make and brand, just different size  and the other one (3rd) was river island. 
I went for the asos as it was a a better fit, returned the  river island and the order asos as it wasn’t a perfect fit.
Received an email a week after to say the river island return was rejected as it was worn and washed. Mind you, i return all items less than 2 hours of receiving it which will technically leave me with no time to even wear, wash and return within 2 hours.
I then received the supposed item that was rejected this morning and guess what, the item was never even part of my initial order. 
Customer service has been so unhelpful. I have had to cancel my subscription.
There’s nothing that ASOS offer that you cannot get elsewhere. ",1,If there was ever an option for zero…,0,2025-07-30 12:47:40+00:00,Nababa Bilkisu,5,GB,"if there was ever an option for zero star. asos deserves it.
i ordered 3 denim tops. 2 of the same design make and brand, just different size  and the other one (3rd) was river island. 
i went for the asos as it was a a better fit, returned the  river island and the order asos as it wasn’t a perfect fit.
received an email a week after to say the river island return was rejected as it was worn and washed. mind you, i return all items less than 2 hours of receiving it which will technically leave me with no time to even wear, wash and return within 2 hours.
i then received the supposed item that was rejected this morning and guess what, the item was never even part of my initial order. 
customer service has been so unhelpful. i have had to cancel my subscription.
there’s nothing that asos offer that you cannot get elsewhere. "
6889f6203fe7e55f11958135,"Been a long term loyal customer. I missed a return deadline due to being on holiday. Have to sit on support chat for hours, for them to just stonewall me and tell me they can't help. Even when I say I am happy with Store Credit zzzz.

I won't be using them again.

",1,Poor support,0,2025-07-30 12:38:24+00:00,Paul Fox,12,GB,"been a long term loyal customer. i missed a return deadline due to being on holiday. have to sit on support chat for hours, for them to just stonewall me and tell me they can't help. even when i say i am happy with store credit zzzz.

i won't be using them again.

"
